20	19.283
25	18.962
31.5	18.486
40	17.799
50	16.925
63	15.857
80	14.51
100	13.092
125	11.566
160	9.812
200	8.222
250	6.68
315	5.182
400	3.787
500	2.651
630	1.645
800	0.753
1000	0
1250	-0.747
1600	-1.65
2000	-2.601
2500	-3.717
3150	-5.06
4000	-6.631
5000	-8.239
6300	-10.012
8000	-11.927
10000	-13.768
12500	-15.643
16000	-17.743
20000	-19.656
