20 20
20.798237065887 20
21.628333252442 20
22.491560116216 20
23.389239963935 20
24.322747878043 20
25.293513823067 20
26.303024836072 20
27.352827304528 20
28.444529335092 20
29.579803216941 20
30.760387983412 20
31.988092075884 20
33.264796113983 20
34.592455776352 20
35.973104796389 20
37.408858077565 20
38.901914933067 20
40.454562454745 20
42.069179016527 20
43.748237917649 20
45.494311171305 20
47.310073444503 20
49.198306155165 20
51.161901732761 20
53.203868048980 20
55.327333025244 20
57.535549424116 19.993
59.831899831942 19.956
62.219901840358 19.885
64.703213434600 19.784
67.285638596875 19.652
69.971133133372 19.490
72.763810733831 19.298
75.667949272979 19.082
78.687997363448 18.841463037705
81.828581170245 18.566238039994
85.094511497198 18.256206094350
88.490791156230 17.918872756563
92.022622630759 17.562445138122
95.695416044961 17.208645065557
99.514797451091 16.858634557790
103.486617447577 16.512413614820
107.616960141075 16.169982236648
111.912152466211 15.831337949802
116.378773877299 15.492278791141
121.023666426868 15.148993636000
125.853945246444 14.807325305957
130.877009445637 14.489627856797
136.100553446236 14.168477411531
141.532578768664 13.843875930702
147.181406288853 13.520873323262
153.055688984312 13.204134983982
159.164425188922 12.893660912861
165.516972376744 12.561759258897
172.123061495972 12.233153249083
178.992811874976 11.912212943698
186.136746723276 11.594969098301
193.565809251186 11.277686051799
201.291379432825 10.960363804193
209.325291438168 10.643002355482
217.679851760848 10.325601705667
226.367858069467 10.008046608861
235.402618811295 9.688660513496
244.797973598401 9.366891200450
254.568314407418 9.047928536049
264.728607625441 8.732727321148
275.294416975809 8.415304390720
286.281927358906 8.096621482115
297.707969644483 7.782223664193
309.590046453497 7.472998546711
321.946358968944 7.174419065259
334.795834816768 6.885100884479
348.158157059540 6.600623963533
362.053794347337 6.320802686209
376.504032271996 6.044546504999
391.531005972773 5.771677466441
407.157734043353 5.493632346595
423.408153792158 5.209001894597
440.307157909949 4.928253551247
457.880632600910 4.651058607602
476.155497235608 4.376076924840
495.159745586582 4.103165205016
514.922488709709 3.839314240012
535.473999537060 3.579722810818
556.845759249530 3.322061070563
579.070505500287 3.067752087408
602.182282562909 2.819743358973
626.216493481026 2.578125211723
651.209954299352 2.349293741540
677.200950459179 2.127638444533
704.229295444710 1.911964252436
732.336391770094 1.701065787157
761.565294400547 1.492405665585
791.960776704742 1.285902757211
823.569399039473 1.070916623306
856.439580071665 0.854661110490
890.621670946974 0.640878046245
926.168032418592 0.429826158624
963.133115054414 0.221894581010
1001.573542645411 0.017087181298
1041.548198942992 -0.184596040513
1083.118317858216 -0.383155084423
1126.347577261013 -0.578698551299
1171.302196523118 -0.775187302772
1218.051037954117 -0.974613200206
1266.665712285991 -1.170350588843
1317.220688367753 -1.355713168116
1369.793407238189 -1.543475643748
1424.464400751469 -1.733557804060
1481.317414937308 -1.922895513399
1540.439538284674 -2.109922595863
1601.921335145533 -2.295237304871
1665.856984462975 -2.496885730586
1732.344424036255 -2.695706264019
1801.485500543704 -2.891787383379
1873.386125553329 -3.088673614470
1948.156437760116 -3.288206423272
2025.910971698469 -3.490385809786
2106.768833188346 -3.695211774010
2190.853881783698 -3.902684315944
2278.294920502843 -4.113651121061
2369.225893131248 -4.333672853934
2463.786089399117 -4.563760156342
2562.120358347913 -4.798613756076
2664.379330212802 -5.039827596113
2770.719647160795 -5.290424897974
2881.304203238093 -5.548627661192
2996.302393894170 -5.808811338054
3115.890375464830 -6.070561789644
3240.251335011708 -6.327671091925
3369.575770931567 -6.583868086176
3504.061784765236 -6.841531464116
3643.915384653179 -7.100419734894
3789.350800902538 -7.359756314503
3940.590814149046 -7.619482473417
4097.867096616487 -7.890945656848
4261.420566996452 -8.169869036095
4431.501759492006 -8.449238924197
4608.371207590573 -8.730898195151
4792.299843153906 -9.019102405552
4983.569411436476 -9.314022056066
5182.472902668021 -9.606029483480
5389.315000861326 -9.903432315958
5604.412550532827 -10.207095507148
5828.095042050793 -10.516125900272
6060.705116354743 -10.829492606586
6302.599089819104 -11.147084530449
6554.147500065165 -11.458563494402
6815.735673557399 -11.774099703405
7087.764315853595 -12.093693157461
7370.650125412990 -12.413588689861
7664.826431902562 -12.729373113972
7970.743859979441 -13.041039376876
8288.871019565895 -13.368120608121
8619.695223674737 -13.692527519613
8963.723234884175 -14.012227414744
9321.482041606178 -14.331858658497
9693.519665336817 -14.655166291376
10080.406000125797 -14.982150313379
10482.733685550458 -15.312810724506
10901.119014532051 -15.647147524758
11336.202877384472 -15.985160125775
11788.651743541806 -16.326841676385
12259.158682468413 -16.672190213079
12748.444425315412 -17.004259488117
13257.258468950000 -17.322739450590
13786.380224048187 -17.644215650454
14336.620209010769 -17.967083006300
14908.821291529812 -18.272175572065
15503.859979709296 -18.553908523851
16122.647764715837 -18.817392820372
16766.132517017904 -19.075475441530
17435.299938351014 -19.304969079839
18131.175071633737 -19.469074525473
18854.823871147240 -19.60
19607.354835383569 -19.8
20389.920705063967 -20
21203.720228928225 -20
22049.999 -20
