20	-13
20.798237065887	-10.7
21.628333252442	-6.5
22.491560116216	-0.6
23.389239963935	5.2
24.322747878043	10
25.293513823067	13.7
26.303024836072	16.4
27.352827304528	18
28.444529335092	18.5
29.579803216941	18.85
30.760387983412	19,2
31.988092075884	19,2
33.264796113983	18.85
34.592455776352	18.542156478718
35.973104796389	18.216878773353
37.408858077565	17.886484718027
38.901914933067	17.563162948605
40.454562454745	17.234072792186
42.069179016527	16.881812671979
43.748237917649	16.538780483836
45.494311171305	16.204091632736
47.310073444503	15.870860802110
49.198306155165	15.537629971025
51.161901732761	15.211142981235
53.203868048980	14.889401137306
55.327333025244	14.567659292950
57.535549424116	14.245340582859
59.831899831942	13.920346084771
62.219901840358	13.592484057617
64.703213434600	13.269127527185
67.285638596875	12.946501727132
69.971133133372	12.621192134841
72.763810733831	12.294794265268
75.667949272979	11.973211523307
78.687997363448	11.656996366622
81.828581170245	11.333593992041
85.094511497198	11.006991726439
88.490791156230	10.686541415853
92.022622630759	10.371431091375
95.695416044961	10.059511708510
99.514797451091	9.750668303153
103.486617447577	9.444900875303
107.616960141075	9.142209424960
111.912152466211	8.842593002929
116.378773877299	8.544439102777
121.023666426868	8.246285202625
125.853945246444	7.953114470898
130.877009445637	7.683605035935
136.100553446236	7.414095600973
141.532578768664	7.144587180185
147.181406288853	6.877692052880
153.055688984312	6.615823592122
159.164425188922	6.358981797909
165.516972376744	6.084236265740
172.123061495972	5.812025686817
178.992811874976	5.545967424015
186.136746723276	5.287645906015
193.565809251186	5.038552320537
201.291379432825	4.798686667582
209.325291438168	4.568048947149
217.679851760848	4.346639159239
226.367858069467	4.134154836921
235.402618811295	3.926195810863
244.797973598401	3.721312762313
254.568314407418	3.522700947355
264.728607625441	3.330723041544
275.294416975809	3.141612665227
286.281927358906	2.956115735384
297.707969644483	2.778532969902
309.590046453497	2.609552792901
321.946358968944	2.452009651882
334.795834816768	2.304891045303
348.158157059540	2.165823816639
362.053794347337	2.034122800442
376.504032271996	1.905762456810
391.531005972773	1.780085905817
407.157734043353	1.653203632365
423.408153792158	1.524597145669
440.307157909949	1.399066636479
457.880632600910	1.277728020844
476.155497235608	1.165130862901
495.159745586582	1.061761637023
514.922488709709	0.969942895343
535.473999537060	0.887572713367
556.845759249530	0.813805119444
579.070505500287	0.745895804173
602.182282562909	0.678160678991
626.216493481026	0.610425554237
651.209954299352	0.544556877211
677.200950459179	0.479027738233
704.229295444710	0.413498599655
732.336391770094	0.349661446824
761.565294400547	0.291077996235
791.960776704742	0.237862130523
823.569399039473	0.187656321741
856.439580071665	0.142681217669
890.621670946974	0.103858068154
926.168032418592	0.068744627388
963.133115054414	0.033667697343
1001.573542645411	-0.001409232701
1041.548198942992	-0.036486162746
1083.118317858216	-0.071563092790
1126.347577261013	-0.106640022835
1171.302196523118	-0.141716952879
1218.051037954117	-0.176793882924
1266.665712285991	-0.210730351605
1317.220688367753	-0.242437344509
1369.793407238189	-0.274144337414
1424.464400751469	-0.305851330318
1481.317414937308	-0.337558323222
1540.439538284674	-0.369265316127
1601.921335145533	-0.401075649018
1665.856984462975	-0.436152579062
1732.344424036255	-0.471229509107
1801.485500543704	-0.506306439144
1873.386125553329	-0.541383368877
1948.156437760116	-0.576460298152
2025.910971698469	-0.611537226968
2106.768833188346	-0.646614155326
2190.853881783698	-0.681691083225
2278.294920502843	-0.717470926074
2369.225893131248	-0.758564682809
2463.786089399117	-0.805810395016
2562.120358347913	-0.857988376803
2664.379330212802	-0.915254041269
2770.719647160795	-0.978254765150
2881.304203238093	-1.046338293823
2996.302393894170	-1.117441277294
3115.890375464830	-1.191411789832
3240.251335011708	-1.266410645772
3369.575770931567	-1.343409993161
3504.061784765236	-1.423093132788
3643.915384653179	-1.505460064833
3789.350800902538	-1.590510789872
3940.590814149046	-1.678245307951
4097.867096616487	-1.772666045363
4261.420566996452	-1.872565463378
4431.501759492006	-1.975540859360
4608.371207590573	-2.083400719599
4792.299843153906	-2.200321192750
4983.569411436476	-2.326469597965
5182.472902668021	-2.457429945982
5389.315000861326	-2.596613666995
5604.412550532827	-2.744399976063
5828.095042050793	-2.900788873384
6060.705116354743	-3.065780359186
6302.599089819104	-3.239313372330
6554.147500065165	-3.415437909849
6815.735673557399	-3.599613825283
7087.764315853595	-3.791841118634
7370.650125412990	-3.989654324773
7664.826431902562	-4.190155953763
7970.743859979441	-4.393341374991
8288.871019565895	-4.612470982327
8619.695223674737	-4.836027798501
8963.723234884175	-5.062660591725
9321.482041606178	-5.292369362506
9693.519665336817	-5.525154111252
10080.406000125797	-5.761014837965
10482.733685550458	-5.999951542644
10901.119014532051	-6.241964225289
11336.202877384472	-6.487630288844
11788.651743541806	-6.743673318098
12259.158682468413	-7.012020256923
12748.444425315412	-7.278829194614
13257.258468950000	-7.542567402335
13786.380224048187	-7.816358943522
14336.620209010769	-8.099438503362
14908.821291529812	-8.382667615521
15503.859979709296	-8.663383394220
16122.647764715837	-8.947328658310
16766.132517017904	-9.252113613749
17435.299938351014	-9.553822591680
18131.175071633737	-9.85
18854.823871147240	-10,2
19607.354835383569	-10,6
20389.920705063967	-11
21203.720228928225	-11,5
22049.999999999978	-12
